country,date,cases,new_daily
Turkey,2/5/20,0,0
Turkey,2/6/20,0,0
Turkey,2/7/20,0,0
Turkey,2/8/20,0,0
Turkey,2/9/20,0,0
Turkey,2/10/20,0,0
Turkey,2/11/20,0,0
Turkey,2/12/20,0,0
Turkey,2/13/20,0,0
Turkey,2/14/20,0,0
Turkey,2/15/20,0,0
Turkey,2/16/20,0,0
Turkey,2/17/20,0,0
Turkey,2/18/20,0,0
Turkey,2/19/20,0,0
Turkey,2/20/20,0,0
Turkey,2/21/20,0,0
Turkey,2/22/20,0,0
Turkey,2/23/20,0,0
Turkey,2/24/20,0,0
Turkey,2/25/20,0,0
Turkey,2/26/20,0,0
Turkey,2/27/20,0,0
Turkey,2/28/20,0,0
Turkey,2/29/20,0,0
Turkey,3/1/20,0,0
Turkey,3/2/20,0,0
Turkey,3/3/20,0,0
Turkey,3/4/20,0,0
Turkey,3/5/20,0,0
Turkey,3/6/20,0,0
Turkey,3/7/20,0,0
Turkey,3/8/20,0,0
Turkey,3/9/20,0,0
Turkey,3/10/20,0,0
Turkey,3/11/20,1,1
Turkey,3/12/20,1,0
Turkey,3/13/20,5,4
Turkey,3/14/20,5,0
Turkey,3/15/20,6,1
Turkey,3/16/20,18,12
Turkey,3/17/20,47,29
Turkey,3/18/20,98,51
Turkey,3/19/20,192,94
Turkey,3/20/20,359,167
Turkey,3/21/20,670,311
Turkey,3/22/20,1236,566
Turkey,3/23/20,1529,293
Turkey,3/24/20,1872,343
Turkey,3/25/20,2433,561
Turkey,3/26/20,3629,1196
Turkey,3/27/20,5698,2069
Turkey,3/28/20,7402,1704
Turkey,3/29/20,9217,1815
Turkey,3/30/20,10827,1610
Turkey,3/31/20,13531,2704
Turkey,4/1/20,15679,2148
Turkey,4/2/20,18135,2456
Turkey,4/3/20,20921,2786
Turkey,4/4/20,23934,3013
Turkey,4/5/20,27069,3135
Turkey,4/6/20,30217,3148
Turkey,4/7/20,34109,3892
Turkey,4/8/20,38226,4117
Turkey,4/9/20,42282,4056
Turkey,4/10/20,47029,4747
Turkey,4/11/20,52167,5138
Turkey,4/12/20,56956,4789
Turkey,4/13/20,61049,4093
Turkey,4/14/20,65111,4062
Turkey,4/15/20,69392,4281
Turkey,4/16/20,74193,4801
Turkey,4/17/20,78546,4353
Turkey,4/18/20,82329,3783
Turkey,4/19/20,86306,3977
Turkey,4/20/20,90980,4674
Turkey,4/21/20,95591,4611
Turkey,4/22/20,98674,3083
Turkey,4/23/20,101790,3116
Turkey,4/24/20,104912,3122
Turkey,4/25/20,107773,2861
Turkey,4/26/20,110130,2357
Turkey,4/27/20,112261,2131
Turkey,4/28/20,114653,2392
Turkey,4/29/20,117589,2936
Turkey,4/30/20,120204,2615
Turkey,5/1/20,122392,2188
Turkey,5/2/20,124375,1983
Turkey,5/3/20,126045,1670
Turkey,5/4/20,127659,1614
Turkey,5/5/20,129491,1832
Turkey,5/6/20,131744,2253
Turkey,5/7/20,133721,1977
Turkey,5/8/20,135569,1848
Turkey,5/9/20,137115,1546
Turkey,5/10/20,138657,1542
Turkey,5/11/20,139771,1114
Turkey,5/12/20,141475,1704
Turkey,5/13/20,143114,1639
Turkey,5/14/20,144749,1635
Turkey,5/15/20,146457,1708
Turkey,5/16/20,148067,1610
Turkey,5/17/20,149435,1368
Turkey,5/18/20,150593,1158
Turkey,5/19/20,151615,1022
Turkey,5/20/20,152587,972
Turkey,5/21/20,153548,961
Turkey,5/22/20,154500,952
Turkey,5/23/20,155686,1186
Turkey,5/24/20,156827,1141
Turkey,5/25/20,157814,987
Turkey,5/26/20,158762,948
Turkey,5/27/20,159797,1035
Turkey,5/28/20,160979,1182
Turkey,5/29/20,162120,1141
Turkey,5/30/20,163103,983
Turkey,5/31/20,163942,839
Turkey,6/1/20,164769,827
Turkey,6/2/20,165555,786
Turkey,6/3/20,166422,867
Turkey,6/4/20,167410,988
Turkey,6/5/20,168340,930
Turkey,6/6/20,169218,878
Turkey,6/7/20,170132,914
Turkey,6/8/20,171121,989
Turkey,6/9/20,172114,993
Turkey,6/10/20,173036,922
Turkey,6/11/20,174023,987
Turkey,6/12/20,175218,1195
Turkey,6/13/20,176677,1459
Turkey,6/14/20,178239,1562
Turkey,6/15/20,179831,1592
Turkey,6/16/20,181298,1467
Turkey,6/17/20,182727,1429
Turkey,6/18/20,184031,1304
Turkey,6/19/20,185245,1214
Turkey,6/20/20,186493,1248
Turkey,6/21/20,187685,1192
Turkey,6/22/20,188897,1212
Turkey,6/23/20,190165,1268
Turkey,6/24/20,191657,1492
Turkey,6/25/20,193115,1458
Turkey,6/26/20,194511,1396
Turkey,6/27/20,195883,1372
Turkey,6/28/20,197239,1356
Turkey,6/29/20,198613,1374
Turkey,6/30/20,199906,1293
Turkey,7/1/20,201098,1192
Turkey,7/2/20,202284,1186
Turkey,7/3/20,203456,1172
Turkey,7/4/20,204610,1154
Turkey,7/5/20,205758,1148
Turkey,7/6/20,206844,1086
Turkey,7/7/20,207897,1053
Turkey,7/8/20,208938,1041
Turkey,7/9/20,209962,1024
Turkey,7/10/20,210965,1003
Turkey,7/11/20,211981,1016
Turkey,7/12/20,212993,1012
Turkey,7/13/20,214001,1008
Turkey,7/14/20,214993,992
Turkey,7/15/20,215940,947
Turkey,7/16/20,216873,933
Turkey,7/17/20,217799,926
Turkey,7/18/20,218717,918
Turkey,7/19/20,219641,924
Turkey,7/20/20,220572,931
Turkey,7/21/20,221500,928
Turkey,7/22/20,222402,902
Turkey,7/23/20,223315,913
Turkey,7/24/20,224252,937
Turkey,7/25/20,225173,921
Turkey,7/26/20,226100,927
Turkey,7/27/20,227019,919
Turkey,7/28/20,227982,963
Turkey,7/29/20,228924,942
Turkey,7/30/20,229891,967
Turkey,7/31/20,230873,982
Turkey,8/1/20,231869,996
Turkey,8/2/20,232856,987
Turkey,8/3/20,233851,995
Turkey,8/4/20,234934,1083
Turkey,8/5/20,236112,1178
Turkey,8/6/20,237265,1153
Turkey,8/7/20,238450,1185
Turkey,8/8/20,239622,1172
Turkey,8/9/20,240804,1182
Turkey,8/10/20,241997,1193
Turkey,8/11/20,243180,1183
Turkey,8/12/20,244392,1212
Turkey,8/13/20,245635,1243
Turkey,8/14/20,246861,1226
Turkey,8/15/20,248117,1256
Turkey,8/16/20,249309,1192
Turkey,8/17/20,250542,1233
Turkey,8/18/20,251805,1263
Turkey,8/19/20,253108,1303
Turkey,8/20/20,254520,1412
Turkey,8/21/20,255723,1203
Turkey,8/22/20,257032,1309
Turkey,8/23/20,258249,1217
Turkey,8/24/20,259692,1443
Turkey,8/25/20,261194,1502
Turkey,8/26/20,262507,1313
Turkey,8/27/20,263998,1491
Turkey,8/28/20,265515,1517
Turkey,8/29/20,267064,1549
Turkey,8/30/20,268546,1482
Turkey,8/31/20,270133,1587
Turkey,9/1/20,271705,1572
Turkey,9/2/20,273301,1596
Turkey,9/3/20,274943,1642
Turkey,9/4/20,276555,1612
Turkey,9/5/20,278228,1673
Turkey,9/6/20,279806,1578
Turkey,9/7/20,281509,1703
Turkey,9/8/20,283270,1761
Turkey,9/9/20,284943,1673
Turkey,9/10/20,286455,1512
Turkey,9/11/20,288126,1671
Turkey,9/12/20,289635,1509
Turkey,9/13/20,291162,1527
Turkey,9/14/20,292878,1716
Turkey,9/15/20,294620,1742
Turkey,9/16/20,296391,1771
Turkey,9/17/20,298039,1648
Turkey,9/18/20,299810,1771
Turkey,9/19/20,301348,1538
Turkey,9/20/20,302867,1519
Turkey,9/21/20,304610,1743
Turkey,9/22/20,306302,1692
Turkey,9/23/20,308069,1767
Turkey,9/24/20,309790,1721
Turkey,9/25/20,311455,1665
Turkey,9/26/20,312966,1511
Turkey,9/27/20,314433,1467
Turkey,9/28/20,315845,1412
Turkey,9/29/20,317272,1427
Turkey,9/30/20,318663,1391
Turkey,10/1/20,320070,1407
Turkey,10/2/20,321512,1442
Turkey,10/3/20,323014,1502
Turkey,10/4/20,324443,1429
Turkey,10/5/20,326046,1603
Turkey,10/6/20,327557,1511
Turkey,10/7/20,329138,1581
Turkey,10/8/20,330753,1615
Turkey,10/9/20,332382,1629
Turkey,10/10/20,334031,1649
Turkey,10/11/20,335533,1502
Turkey,10/12/20,337147,1614
Turkey,10/13/20,338779,1632
Turkey,10/14/20,340450,1671
Turkey,10/15/20,342143,1693
Turkey,10/16/20,343955,1812
Turkey,10/17/20,345678,1723
Turkey,10/18/20,347493,1815
Turkey,10/19/20,349519,2026
Turkey,10/20/20,351413,1894
Turkey,10/21/20,353426,2013
Turkey,10/22/20,355528,2102
Turkey,10/23/20,357693,2165
Turkey,10/24/20,359784,2091
Turkey,10/25/20,361801,2017
Turkey,10/26/20,363999,2198
Turkey,10/27/20,366208,2209
Turkey,10/28/20,368513,2305
Turkey,10/29/20,370832,2319
Turkey,10/30/20,373154,2322
Turkey,10/31/20,375367,2213
Turkey,11/1/20,377473,2106
Turkey,11/2/20,379775,2302
Turkey,11/3/20,382118,2343
Turkey,11/4/20,384509,2391
Turkey,11/5/20,386820,2311
Turkey,11/6/20,389256,2436
Turkey,11/7/20,391739,2483
Turkey,11/8/20,394255,2516
Turkey,11/9/20,396831,2576
Turkey,11/10/20,399360,2529
Turkey,11/11/20,402053,2693
Turkey,11/12/20,404894,2841
Turkey,11/13/20,407939,3045
Turkey,11/14/20,411055,3116
Turkey,11/15/20,414278,3223
Turkey,11/16/20,417594,3316
Turkey,11/17/20,421413,3819
Turkey,11/18/20,425628,4215
Turkey,11/19/20,430170,4542
Turkey,11/20/20,435273,5103
Turkey,11/21/20,440805,5532
Turkey,11/22/20,446822,6017
Turkey,11/23/20,453535,6713
Turkey,11/24/20,460916,7381
Turkey,11/25/20,467730,6814
Turkey,11/26/20,503738,36008
Turkey,11/27/20,548244,44506
Turkey,11/28/20,578347,30103
Turkey,11/29/20,607628,29281
Turkey,11/30/20,638847,31219
Turkey,12/1/20,668957,30110
Turkey,12/2/20,700880,31923
Turkey,12/3/20,733261,32381
Turkey,12/4/20,765997,32736
Turkey,12/5/20,797893,31896
Turkey,12/6/20,828295,30402
Turkey,12/7/20,860432,32137
Turkey,12/8/20,893630,33198
Turkey,12/9/20,925342,31712
Turkey,12/10/20,1748567,823225
Turkey,12/11/20,1780673,32106
Turkey,12/12/20,1809809,29136
Turkey,12/13/20,1836728,26919
Turkey,12/14/20,1866345,29617
Turkey,12/15/20,1898447,32102
Turkey,12/16/20,1928165,29718
Turkey,12/17/20,1955680,27515
Turkey,12/18/20,1982090,26410
Turkey,12/19/20,2004285,22195
Turkey,12/20/20,2024601,20316
Turkey,12/21/20,2043704,19103
Turkey,12/22/20,2062960,19256
Turkey,12/23/20,2082610,19650
Turkey,12/24/20,2100712,18102
Turkey,12/25/20,2118255,17543
Turkey,12/26/20,2133373,15118
Turkey,12/27/20,2147578,14205
Turkey,12/28/20,2162775,15197
Turkey,12/29/20,2178580,15805
Turkey,12/30/20,2194272,15692
Turkey,12/31/20,2208652,14380
Turkey,1/1/21,2220855,12203
Turkey,1/2/21,2232035,11180
Turkey,1/3/21,2241912,9877
Turkey,1/4/21,2255607,13695
Turkey,1/5/21,2270101,14494
Turkey,1/6/21,2283931,13830
Turkey,1/7/21,2296102,12171
Turkey,1/8/21,2307581,11479
Turkey,1/9/21,2317118,9537
Turkey,1/10/21,2326256,9138
Turkey,1/11/21,2336476,10220
Turkey,1/12/21,2346285,9809
Turkey,1/13/21,2355839,9554
Turkey,1/14/21,2364801,8962
Turkey,1/15/21,2373115,8314
Turkey,1/16/21,2380665,7550
Turkey,1/17/21,2387101,6436
Turkey,1/18/21,2392963,5862
Turkey,1/19/21,2399781,6818
Turkey,1/20/21,2406216,6435
Turkey,1/21/21,2412505,6289
Turkey,1/22/21,2418472,5967
Turkey,1/23/21,2424328,5856
Turkey,1/24/21,2429605,5277
Turkey,1/25/21,2435247,5642
Turkey,1/26/21,2442350,7103
Turkey,1/27/21,2449839,7489
Turkey,1/28/21,2457118,7279
Turkey,1/29/21,2464030,6912
Turkey,1/30/21,2470901,6871
Turkey,1/31/21,2477463,6562
Turkey,2/1/21,2485182,7719
Turkey,2/2/21,2492977,7795
Turkey,2/3/21,2501079,8102
Turkey,2/4/21,2508988,7909
Turkey,2/5/21,2516889,7901
Turkey,2/6/21,2524786,7897
Turkey,2/7/21,2531456,6670
Turkey,2/8/21,2539559,8103
Turkey,2/9/21,2548195,8636
Turkey,2/10/21,2556837,8642
Turkey,2/11/21,2564427,7590
Turkey,2/12/21,2572190,7763
Turkey,2/13/21,2579896,7706
Turkey,2/14/21,2586183,6287
Turkey,2/15/21,2594128,7945
Turkey,2/16/21,2602034,7906
Turkey,2/17/21,2609359,7325
Turkey,2/18/21,2616600,7241
Turkey,2/19/21,2624019,7419
Turkey,2/20/21,2631876,7857
Turkey,2/21/21,2638422,6546
Turkey,2/22/21,2646526,8104
Turkey,2/23/21,2655633,9107
Turkey,2/24/21,2665194,9561
Turkey,2/25/21,2674766,9572
Turkey,2/26/21,2683971,9205
Turkey,2/27/21,2693164,9193
Turkey,2/28/21,2701588,8424
Turkey,3/1/21,2711479,9891
Turkey,3/2/21,2723316,11837
Turkey,3/3/21,2734836,11520
Turkey,3/4/21,2746158,11322
Turkey,3/5/21,2757460,11302
Turkey,3/6/21,2769230,11770
Turkey,3/7/21,2780417,11187
Turkey,3/8/21,2793632,13215
Turkey,3/9/21,2807387,13755
Turkey,3/10/21,2821943,14556
Turkey,3/11/21,2835989,14046
Turkey,3/12/21,2850930,14941
Turkey,3/13/21,2866012,15082
Turkey,3/14/21,2879390,13378
Turkey,3/15/21,2894893,15503
Turkey,3/16/21,2911642,16749
Turkey,3/17/21,2930554,18912
Turkey,3/18/21,2950603,20049
Turkey,3/19/21,2971633,21030
Turkey,3/20/21,2992694,21061
Turkey,3/21/21,3013122,20428
Turkey,3/22/21,3035338,22216
Turkey,3/23/21,3061520,26182
Turkey,3/24/21,3091282,29762
Turkey,3/25/21,3120013,28731
Turkey,3/26/21,3149094,29081
Turkey,3/27/21,3179115,30021
Turkey,3/28/21,3208173,29058
Turkey,3/29/21,3240577,32404
Turkey,3/30/21,3277880,37303
Turkey,3/31/21,3317182,39302
Turkey,4/1/21,3357988,40806
Turkey,4/2/21,3400296,42308
Turkey,4/3/21,3445052,44756
Turkey,4/4/21,3487050,41998
Turkey,4/5/21,3529601,42551
Turkey,4/6/21,3579185,49584
Turkey,4/7/21,3633925,54740
Turkey,4/8/21,3689866,55941
Turkey,4/9/21,3745657,55791
Turkey,4/10/21,3798333,52676
Turkey,4/11/21,3849011,50678
Turkey,4/12/21,3903573,54562
Turkey,4/13/21,3962760,59187
Turkey,4/14/21,4025557,62797
Turkey,4/15/21,4086957,61400
Turkey,4/16/21,4150039,63082
Turkey,4/17/21,4212645,62606
Turkey,4/18/21,4268447,55802
Turkey,4/19/21,4323596,55149
Turkey,4/20/21,4384624,61028
Turkey,4/21/21,4446591,61967
Turkey,4/22/21,4501382,54791
Turkey,4/23/21,4550820,49438
Turkey,4/24/21,4591416,40596
Turkey,4/25/21,4629969,38553
Turkey,4/26/21,4667281,37312
Turkey,4/27/21,4710582,43301
Turkey,4/28/21,4751026,40444
Turkey,4/29/21,4788700,37674
Turkey,4/30/21,4820591,31891
Turkey,5/1/21,4849408,28817
Turkey,5/2/21,4875388,25980
Turkey,5/3/21,4900121,24733
Turkey,5/4/21,4929118,28997
Turkey,5/5/21,4955594,26476
Turkey,5/6/21,4977982,22388
Turkey,5/7/21,4998089,20107
Turkey,5/8/21,5016141,18052
Turkey,5/9/21,5031332,15191
Turkey,5/10/21,5044936,13604
Turkey,5/11/21,5059433,14497
Turkey,5/12/21,5072462,13029
Turkey,5/13/21,5083996,11534
Turkey,5/14/21,5095390,11394
Turkey,5/15/21,5106862,11472
Turkey,5/16/21,5117374,10512
Turkey,5/17/21,5127548,10174
Turkey,5/18/21,5139485,11937
Turkey,5/19/21,5151038,11553
Turkey,5/20/21,5160423,9385
Turkey,5/21/21,5169951,9528
Turkey,5/22/21,5178648,8697
Turkey,5/23/21,5186487,7839
Turkey,5/24/21,5194010,7523
Turkey,5/25/21,5203385,9375
Turkey,5/26/21,5212123,8738
Turkey,5/27/21,5220549,8426
Turkey,5/28/21,5228322,7773
Turkey,5/29/21,5235978,7656
Turkey,5/30/21,5242911,6933
Turkey,5/31/21,5249404,6493
Turkey,6/1/21,5256516,7112
Turkey,6/2/21,5263697,7181
Turkey,6/3/21,5270299,6602
Turkey,6/4/21,5276468,6169
Turkey,6/5/21,5282594,6126
Turkey,6/6/21,5287980,5386
Turkey,6/7/21,5293627,5647
Turkey,6/8/21,5300236,6609
Turkey,6/9/21,5306690,6454
Turkey,6/10/21,5313098,6408
Turkey,6/11/21,5319359,6261
Turkey,6/12/21,5325435,6076
Turkey,6/13/21,5330447,5012
Turkey,6/14/21,5336073,5626
Turkey,6/15/21,5342028,5955
Turkey,6/16/21,5348249,6221
Turkey,6/17/21,5354153,5904
Turkey,6/18/21,5359728,5575
Turkey,6/19/21,5365208,5480
Turkey,6/20/21,5370299,5091
Turkey,6/21/21,5375593,5294
Turkey,6/22/21,5381736,6143
Turkey,6/23/21,5387545,5809
Turkey,6/24/21,5393248,5703
Turkey,6/25/21,5398878,5630
Turkey,6/26/21,5404144,5266
Turkey,6/27/21,5409027,4883
Turkey,6/28/21,5414310,5283
Turkey,6/29/21,5420156,5846
Turkey,6/30/21,5425652,5496
Turkey,7/1/21,5430940,5288
Turkey,7/2/21,5435831,4891
Turkey,7/3/21,5440368,4537
Turkey,7/4/21,5444786,4418
Turkey,7/5/21,5449464,4678
Turkey,7/6/21,5454763,5299
Turkey,7/7/21,5459923,5160
Turkey,7/8/21,5465094,5171
Turkey,7/9/21,5470764,5670
Turkey,7/10/21,5476294,5530
Turkey,7/11/21,5481555,5261
Turkey,7/12/21,5486959,5404
Turkey,7/13/21,5493244,6285
Turkey,7/14/21,5500151,6907
Turkey,7/15/21,5507455,7304
Turkey,7/16/21,5514373,6918
Turkey,7/17/21,5522039,7666
Turkey,7/18/21,5522039,0
Turkey,7/19/21,5537386,15347
Turkey,7/20/21,5546166,8780
Turkey,7/21/21,5554317,8151
Turkey,7/22/21,5563903,9586
Turkey,7/23/21,5574997,11094
Turkey,7/24/21,5587378,12381
Turkey,7/25/21,5601608,14230
Turkey,7/26/21,5618417,16809
Turkey,7/27/21,5638178,19761
Turkey,7/28/21,5660469,22291
Turkey,7/29/21,5682630,22161
Turkey,7/30/21,5704713,22083
Turkey,7/31/21,5727045,22332
Turkey,8/1/21,5747935,20890
Turkey,8/2/21,5770833,22898
Turkey,8/3/21,5795665,24832
Turkey,8/4/21,5822487,26822
Turkey,8/5/21,5846784,24297
Turkey,8/6/21,5870741,23957
Turkey,8/7/21,5895841,25100
Turkey,8/8/21,5895841,0
Turkey,8/9/21,5942241,46400
Turkey,8/10/21,5968838,26597
Turkey,8/11/21,5996194,27356
Turkey,8/12/21,6018455,22261
Turkey,8/13/21,6039827,21372
Turkey,8/14/21,6059776,19949
Turkey,8/15/21,6078623,18847
Turkey,8/16/21,6096786,18163
Turkey,8/17/21,6118478,21692
US,1/22/20,1,0
US,1/23/20,1,0
US,1/24/20,2,1
US,1/25/20,2,0
US,1/26/20,5,3
US,1/27/20,5,0
US,1/28/20,5,0
US,1/29/20,6,1
US,1/30/20,6,0
US,1/31/20,8,2
US,2/1/20,8,0
US,2/2/20,8,0
US,2/3/20,11,3
US,2/4/20,11,0
US,2/5/20,11,0
US,2/6/20,12,1
US,2/7/20,12,0
US,2/8/20,12,0
US,2/9/20,12,0
US,2/10/20,12,0
US,2/11/20,13,1
US,2/12/20,13,0
US,2/13/20,14,1
US,2/14/20,14,0
US,2/15/20,14,0
US,2/16/20,14,0
US,2/17/20,14,0
US,2/18/20,14,0
US,2/19/20,14,0
US,2/20/20,14,0
US,2/21/20,16,2
US,2/22/20,16,0
US,2/23/20,16,0
US,2/24/20,16,0
US,2/25/20,16,0
US,2/26/20,16,0
US,2/27/20,17,1
US,2/28/20,17,0
US,2/29/20,25,8
US,3/1/20,32,7
US,3/2/20,55,23
US,3/3/20,74,19
US,3/4/20,107,33
US,3/5/20,184,77
US,3/6/20,237,53
US,3/7/20,403,166
US,3/8/20,519,116
US,3/9/20,594,75
US,3/10/20,782,188
US,3/11/20,1147,365
US,3/12/20,1586,439
US,3/13/20,2219,633
US,3/14/20,2978,759
US,3/15/20,3212,234
US,3/16/20,4679,1467
US,3/17/20,6512,1833
US,3/18/20,9169,2657
US,3/19/20,13663,4494
US,3/20/20,20030,6367
US,3/21/20,26025,5995
US,3/22/20,34898,8873
US,3/23/20,46136,11238
US,3/24/20,56755,10619
US,3/25/20,68837,12082
US,3/26/20,86693,17856
US,3/27/20,105383,18690
US,3/28/20,125013,19630
US,3/29/20,143912,18899
US,3/30/20,165987,22075
US,3/31/20,192301,26314
US,4/1/20,224587,32286
US,4/2/20,256809,32222
US,4/3/20,289116,32307
US,4/4/20,321502,32386
US,4/5/20,351397,29895
US,4/6/20,382787,31390
US,4/7/20,413566,30779
US,4/8/20,444801,31235
US,4/9/20,480743,35942
US,4/10/20,515146,34403
US,4/11/20,544229,29083
US,4/12/20,571485,27256
US,4/13/20,598424,26939
US,4/14/20,627242,28818
US,4/15/20,652650,25408
US,4/16/20,682652,30002
US,4/17/20,715718,33066
US,4/18/20,743625,27907
US,4/19/20,769687,26062
US,4/20/20,799507,29820
US,4/21/20,825433,25926
US,4/22/20,854344,28911
US,4/23/20,887956,33612
US,4/24/20,920283,32327
US,4/25/20,950663,30380
US,4/26/20,977151,26488
US,4/27/20,1000866,23715
US,4/28/20,1025441,24575
US,4/29/20,1051900,26459
US,4/30/20,1081105,29205
US,5/1/20,1116012,34907
US,5/2/20,1143360,27348
US,5/3/20,1167681,24321
US,5/4/20,1191749,24068
US,5/5/20,1216277,24528
US,5/6/20,1240846,24569
US,5/7/20,1268275,27429
US,5/8/20,1295105,26830
US,5/9/20,1320281,25176
US,5/10/20,1339086,18805
US,5/11/20,1358384,19298
US,5/12/20,1381311,22927
US,5/13/20,1401744,20433
US,5/14/20,1428561,26817
US,5/15/20,1453294,24733
US,5/16/20,1477429,24135
US,5/17/20,1495817,18388
US,5/18/20,1518206,22389
US,5/19/20,1539185,20979
US,5/20/20,1561910,22725
US,5/21/20,1587679,25769
US,5/22/20,1611328,23649
US,5/23/20,1632427,21099
US,5/24/20,1652504,20077
US,5/25/20,1671166,18662
US,5/26/20,1690829,19663
US,5/27/20,1709380,18551
US,5/28/20,1731700,22320
US,5/29/20,1756178,24478
US,5/30/20,1779810,23632
US,5/31/20,1798793,18983
US,6/1/20,1816207,17414
US,6/2/20,1837709,21502
US,6/3/20,1857566,19857
US,6/4/20,1879224,21658
US,6/5/20,1904627,25403
US,6/6/20,1925769,21142
US,6/7/20,1943697,17928
US,6/8/20,1961313,17616
US,6/9/20,1979696,18383
US,6/10/20,2000807,21111
US,6/11/20,2023973,23166
US,6/12/20,2048801,24828
US,6/13/20,2074013,25212
US,6/14/20,2092954,18941
US,6/15/20,2112781,19827
US,6/16/20,2136448,23667
US,6/17/20,2163520,27072
US,6/18/20,2192057,28537
US,6/19/20,2223601,31544
US,6/20/20,2255881,32280
US,6/21/20,2281031,25150
US,6/22/20,2313175,32144
US,6/23/20,2350247,37072
US,6/24/20,2386125,35878
US,6/25/20,2426451,40326
US,6/26/20,2472450,45999
US,6/27/20,2513780,41330
US,6/28/20,2554514,40734
US,6/29/20,2595813,41299
US,6/30/20,2642233,46420
US,7/1/20,2694053,51820
US,7/2/20,2750689,56636
US,7/3/20,2802040,51351
US,7/4/20,2847733,45693
US,7/5/20,2898480,50747
US,7/6/20,2941586,43106
US,7/7/20,3002247,60661
US,7/8/20,3062366,60119
US,7/9/20,3124875,62509
US,7/10/20,3192932,68057
US,7/11/20,3252949,60017
US,7/12/20,3311373,58424
US,7/13/20,3370303,58930
US,7/14/20,3438354,68051
US,7/15/20,3506444,68090
US,7/16/20,3582310,75866
US,7/17/20,3654546,72236
US,7/18/20,3717082,62536
US,7/19/20,3777538,60456
US,7/20/20,3839645,62107
US,7/21/20,3904106,64461
US,7/22/20,3974685,70579
US,7/23/20,4043130,68445
US,7/24/20,4116449,73319
US,7/25/20,4181402,64953
US,7/26/20,4236218,54816
US,7/27/20,4293001,56783
US,7/28/20,4359413,66412
US,7/29/20,4431286,71873
US,7/30/20,4498752,67466
US,7/31/20,4567464,68712
US,8/1/20,4623665,56201
US,8/2/20,4669233,45568
US,8/3/20,4714734,45501
US,8/4/20,4773508,58774
US,8/5/20,4827974,54466
US,8/6/20,4887323,59349
US,8/7/20,4946626,59303
US,8/8/20,5000760,54134
US,8/9/20,5046529,45769
US,8/10/20,5094135,47606
US,8/11/20,5142138,48003
US,8/12/20,5198178,56040
US,8/13/20,5249494,51316
US,8/14/20,5314830,65336
US,8/15/20,5361781,46951
US,8/16/20,5400993,39212
US,8/17/20,5437645,36652
US,8/18/20,5482678,45033
US,8/19/20,5529998,47320
US,8/20/20,5574039,44041
US,8/21/20,5622882,48843
US,8/22/20,5665946,43064
US,8/23/20,5700193,34247
US,8/24/20,5736675,36482
US,8/25/20,5777029,40354
US,8/26/20,5822201,45172
US,8/27/20,5867594,45393
US,8/28/20,5914426,46832
US,8/29/20,5957180,42754
US,8/30/20,5991584,34404
US,8/31/20,6026946,35362
US,9/1/20,6068792,41846
US,9/2/20,6109810,41018
US,9/3/20,6154061,44251
US,9/4/20,6204443,50382
US,9/5/20,6247601,43158
US,9/6/20,6278819,31218
US,9/7/20,6302432,23613
US,9/8/20,6329658,27226
US,9/9/20,6363707,34049
US,9/10/20,6399763,36056
US,9/11/20,6447532,47769
US,9/12/20,6488633,41101
US,9/13/20,6523005,34372
US,9/14/20,6557428,34423
US,9/15/20,6596920,39492
US,9/16/20,6635950,39030
US,9/17/20,6681080,45130
US,9/18/20,6730362,49282
US,9/19/20,6772564,42202
US,9/20/20,6811011,38447
US,9/21/20,6862889,51878
US,9/22/20,6902755,39866
US,9/23/20,6941824,39069
US,9/24/20,6988927,47103
US,9/25/20,7037222,48295
US,9/26/20,7081895,44673
US,9/27/20,7119423,37528
US,9/28/20,7152717,33294
US,9/29/20,7196055,43338
US,9/30/20,7235498,39443
US,10/1/20,7281148,45650
US,10/2/20,7336098,54950
US,10/3/20,7384675,48577
US,10/4/20,7420413,35738
US,10/5/20,7459789,39376
US,10/6/20,7505078,45289
US,10/7/20,7556134,51056
US,10/8/20,7614733,58599
US,10/9/20,7671117,56384
US,10/10/20,7726070,54953
US,10/11/20,7772051,45981
US,10/12/20,7813825,41774
US,10/13/20,7866056,52231
US,10/14/20,7925834,59778
US,10/15/20,7990714,64880
US,10/16/20,8059861,69147
US,10/17/20,8116620,56759
US,10/18/20,8165987,49367
US,10/19/20,8233704,67717
US,10/20/20,8295660,61956
US,10/21/20,8358961,63301
US,10/22/20,8435271,76310
US,10/23/20,8517204,81933
US,10/24/20,8599971,82767
US,10/25/20,8662175,62204
US,10/26/20,8729485,67310
US,10/27/20,8806323,76838
US,10/28/20,8885749,79426
US,10/29/20,8976768,91019
US,10/30/20,9076032,99264
US,10/31/20,9165786,89754
US,11/1/20,9270686,104900
US,11/2/20,9355897,85211
US,11/3/20,9483095,127198
US,11/4/20,9587636,104541
US,11/5/20,9717003,129367
US,11/6/20,9845036,128033
US,11/7/20,9972546,127510
US,11/8/20,10087716,115170
US,11/9/20,10208150,120434
US,11/10/20,10348654,140504
US,11/11/20,10495404,146750
US,11/12/20,10660154,164750
US,11/13/20,10840552,180398
US,11/14/20,11008478,167926
US,11/15/20,11144834,136356
US,11/16/20,11307458,162624
US,11/17/20,11471416,163958
US,11/18/20,11644667,173251
US,11/19/20,11836177,191510
